CandidateID,PositionID,JobTitle,ApplicationDate,Source,Stage,DateatStage
CAND-9432,   POS-222    ,   Operations ,"""""""2026--01--02""""""""""""""","""""""Indeed""""""""""", Rejected   ,  2026-01-23 
 CAND-9433  ,   pos-222  ,   Operations   ,   2026-02-06   ,"""Company""""Website""",Rejected,"""2026--02--06"""
N/A,"""""""""""POS--222""""""""""""""",, 2026-01-30  ,   Job Fair  , Applied ,   2026-01-30 
   cand-9435   ,POS-222,   Operations  ,   2026-01-30   ,Employee Referral, Screened ,  2026-02-03   
   cand-9436  ,  POS-222  ,   operations  , 2026-01-30 ,N/A,   Interview 1   ,   2026-02-05   
 CAND-9437 ,  ,"""""""""""Operations""""""""""",   2026-01-30  , Job Fair   ,,"""""""2026--02--09"""""""
 CAND-9438   , pos-222 ,Operations,   2026-01-30  ,LinkedIn,"""""""""""Rejected""""""""""",
 CAND-9439 ,  POS-222   ,N/A,2026-01-03,Indeed,Rejected, 2026-01-03 
 cand-9439 ,"""""""""""POS--222""""""", Operations ,2026-01-03,   INDEED  ,REJECTED,2026-01-03
CAND-9441,pos-222,"""""""""""Operations""""""""""", 2026-01-16   ,"""""""Job""""Fair""""""""""""""",Screened, NULL 
CAND-9442,  POS-222 ,N/A,  2026-01-16  ,company website,"""""""""""""""interview""""1""""""",   2026-01-23  
"""""""""""""""CAND--9443""""""""""", NULL ,"""Operations""",2026-01-16,  Job Fair , Rejected ,   2026-01-29   
 CAND-9444  , POS-222 ,    OPERATIONS  , NULL ,   JOB FAIR   ,   Rejected  , 2026-01-30  
CAND-9444,  POS-222 ,"""""""""""Operations""""""""""""""",  2026-01-30   ,job fair,Rejected, 2026-01-30 
   CAND-9445  , POS-222   ,operations,  2025-11-03  ,JOB FAIR,   Rejected  , 2025-11-03  
CAND-9447,"""""""POS--222""""""",  OPERATIONS   ,"""""""""""""""2025--12--30""""""","""LinkedIn""", NULL ,"""2025--12--30"""
CAND-9448,   POS-222 ,"""""""Operations""""""","""""""""""""""2025--12--30""""""""""""""", NULL ,Screened,"""""""""""2026--01--01"""""""""""
  CAND-9449  ,   POS-222 ,   operations  ,  2025-12-30   ,#N/A,  Rejected   ,#N/A
 CAND-9449   ,POS-222, Operations , 2025-12-30   ,"""Indeed""",   Rejected ,   2026-01-03  
,"""""""""""POS--222""""""""""", NULL ,2025-12-03,   employee referral  ,Screened,  2025-12-07 
 cand-9452  ,  POS-222 ,"""""""operations""""""""""",2025-12-03,  job fair  , Rejected  ,2025-12-11
 cand-9453 ,POS-222,   Operations   ,   2026-01-03 ,  Company Website   , Applied  , 2026-01-03  
  cand-9454 ,    POS-222  ,   operations  ,   2026-01-03  , LINKEDIN  ,  Rejected   ,   2026-01-09   
N/A,  POS-222  ,Operations,"""""""""""""""2025--12--29""""""",   Company Website   ,  Applied   , 2025-12-29   
   cand-9456   , POS-222   ,   Operations  ,2025-12-29,LinkedIn,screened,  2026-01-02  
  CAND-9457 ,   POS-222   ,"""operations""", NULL ,JOB FAIR,,"""""""""""""""2026--01--09"""""""""""""""
#N/A, POS-222 ,, 2025-12-29   , LINKEDIN  ,"""Interview""""2""","""""""2026--01--14"""""""""""
 CAND-9458  ,   POS-222 ,   Operations ,"""""""""""2025--12--29""""""",  LinkedIn   , Interview 2   ,   2026-01-14  
"""CAND--9460""", POS-222  ,   Operations  ,,Company Website,"""""""Hired""""""",2026-01-26
 CAND-9461  , POS-222 ,  Operations  ,  2025-11-18   ,Company Website,  APPLIED   ,  2025-11-18   
    CAND-9462   ,POS-222,N/A,  2025-11-18  , Indeed ,"""""""Screened""""""",  2025-11-23  
 CAND-9463   ,"""""""POS--222""""""","""""""""""Operations""""""""""",N/A,#N/A,  INTERVIEW 1 ,   2025-11-26 
   cand-9464  , POS-222  ,N/A,    2025-11-18   ,#N/A,    Interview 2   ,"""""""""""""""2025--11--28"""""""""""""""
  CAND-9464   ,"""""""pos--222""""""","""""""""""""""Operations""""""""""""""",2025-11-18,Job Fair,Interview 2,2025-11-28
    CAND-9466    ,  POS-222 ,   Operations ,#N/A,  INDEED  ,  hired   ,
   CAND-9467 ,#N/A,OPERATIONS,#N/A, INDEED ,Rejected, 2026-02-04  
"""CAND--9467""",POS-222,   Operations ,2026-02-04,"""""""Indeed""""""""""""""",   Rejected ,   2026-02-04 
#N/A,   POS-222  ,   Operations ,N/A,   company website  ,screened,#N/A
   CAND-9469  ,  POS-222 , Operations  ,"""""""""""""""2025--11--20""""""""""""""",   Company Website  ,  Screened , 2025-11-25  
   CAND-9471   ,"""POS--222""",Operations,  2025-11-20  ,Employee Referral,"""""""""""""""Interview""""2""""""""""""""",2025-12-07
   CAND-9472   , pos-222  ,"""Operations""",  2025-11-20 ,Indeed,"""""""Offer""""""","""""""""""""""""""2025--12--11"""""""""""
"""cand--9472""",  POS-222 ,OPERATIONS,2025-11-20,"""""""""""""""indeed""""""",Offer, 2025-12-11   
"""""""""""CAND--9474""""""","""POS--223""", NULL ,2026-01-05,"""""""""""""""JOB""""FAIR""""""""""""""", Applied , NULL 
   CAND-9475 , pos-223 ,  Regional Sales   ,2026-01-05,"""""""""""""""employee""""referral""""""""""""""", SCREENED ,   2026-01-12 
"""CAND--9476""",   POS-223   ,   regional sales   ,   2026-01-05  ,"""""""""""Indeed""""""",   Rejected   , 2026-01-15   
  cand-9476  ,  pos-223  , Regional Sales ,"""""""2026--01--05""""""""""""""",  Indeed   ,Rejected,2026-01-15
"""CAND--9477""","""POS--223""",   regional sales   ,   2025-12-23  ,  Company Website   ,"""""""Applied""""""""""","""2025--12--23"""
  CAND-9478   ,   POS-223  ,"""""""""""""""regional""""sales""""""""""""""",  2025-12-23   ,"""Indeed""",  Rejected   , 2025-12-30   
    cand-9480   ,   pos-223  ,   Regional Sales  ,   2026-01-17   ,   JOB FAIR   ,Screened,2026-01-22
 CAND-9481 ,POS-223,Regional Sales, 2026-01-17 , company website , Interview 1 , 2026-01-27 
 CAND-9482 ,   POS-223   , REGIONAL SALES ,   2026-01-17   ,   Indeed   ,,2026-02-01
 NULL ,,  Regional Sales   , 2026-01-17   ,   Job Fair ,Rejected,   2026-02-08 
"""""""""""""""""""CAND--9484""""""""""","""pos--223""","""""""""""""""Regional""""Sales""""""",   2025-12-28   ,   Job Fair  ,  Applied   ,  2025-12-28 
 CAND-9485  ,  ,"""""""Regional""""Sales""""""""""","""""""""""""""2025--12--28""""""""""","""""""""""""""Employee""""Referral""""""""""", screened  ,  2026-01-02 
cand-9485,"""""""""""POS--223""""""""""",   Regional Sales  , 2025-12-28  ,"""""""""""""""Employee""""Referral""""""""""","""""""""""Screened""""""""""",  2026-01-02   
   CAND-9486  ,POS-223,  Regional Sales  ,   2025-12-28  ,"""""""Company""""Website""""""""""",Rejected,  2026-01-09 
"""CAND--9488""",   POS-223  ,N/A,2026-01-25,,  Rejected   ,  2026-01-25  
 CAND-9488  ,  POS-223   ,  Regional Sales ,"""""""""""2026--01--25""""""""""",  Job Fair  ,   Rejected   ,"""""""2026--01--25"""""""""""""""
 CAND-9490 ,  pos-223  ,regional sales,2026-01-12,"""""""""""Employee""""Referral""""""""""""""","""""""""""""""""""Screened""""""""""""""""""",   2026-01-17 
 CAND-9490 ,POS-223,"""regional""""sales""",  2026-01-12 ,   employee referral  ,   Screened  ,2026-01-17
   CAND-9492   ,  POS-223   ,"""""""""""""""Regional""""Sales""""""""""",   2026-01-27  ,"""Job""""Fair""",Applied,  2026-01-27 
 CAND-9493 ,  POS-223  , REGIONAL SALES   ,2026-01-27,  Employee Referral ,Screened, 2026-01-30 
CAND-9494,  POS-223   ,   Regional Sales   ,  2026-01-27  ,"""LinkedIn""",   Interview 1 ,"""""""2026--02--05"""""""""""
CAND-9495,  POS-223   ,   regional sales ,, Job Fair   ,Interview 2,  2026-02-11  
   CAND-9496    ,"""""""POS--223""""""", Regional Sales   ,N/A,  employee referral   ,    offer  ,2026-02-15
  CAND-9497   , POS-223 ,    regional sales    ,"""""""2026--01--27""""""""""""""",  Job Fair  ,   hired  ,   2026-02-22  
"""""""CAND--9498""""""","""""""""""POS--223""""""""""",   Regional Sales   ,    2026-01-17  ,   Indeed  , Applied ,  2026-01-17 
CAND-9498,  POS-223   , regional sales   ,  2026-01-17   , Indeed  ,Applied,2026-01-17
"""""""""""""""CAND--9500""""""",  POS-223    ,   Regional Sales  ,"""""""""""""""2026--01--17""""""""""""""""""",   Indeed ,REJECTED,2026-01-29
,"""""""""""""""POS--223""""""",Regional Sales,2026-01-26,N/A,  ,  2026-01-26  
CAND-9502,"""""""POS--224""""""",Marketing,  2026-01-08   , linkedin ,Applied,2026-01-08
 CAND-9503 ,"""""""""""""""""""POS--224""""""""""""""""""",MARKETING,"""""""""""""""2026--01--08""""""""""""""",,"""""""Screened""""""""""",2026-01-11
"""CAND--9504""","""POS--224""",Marketing,   2026-01-08   ,   job fair   , Interview 1 ,2026-01-14
"""CAND--9505""",   POS-224 ,  Marketing    ,"""2026--01--08""","""""""""""Job""""Fair""""""""""","""Interview""""2""", 2026-01-21  
   CAND-9505   ,POS-224,  Marketing  ,2026-01-08,JOB FAIR,  INTERVIEW 2   , 2026-01-21  
 CAND-9506  , POS-224  ,   MARKETING   ,2026-01-08,job fair, OFFER  ,  2026-01-26  
"""""""CAND--9508""""""""""", pos-224   ,  marketing   ,  2025-12-12   ,N/A,   Applied  , 2025-12-12   
CAND-9509,   POS-224   ,#N/A, 2025-12-12  ,  Company Website  ,"""""""""""""""rejected""""""""""""""""""",   2025-12-14   
 CAND-9510 , NULL ,  Marketing ,   2025-11-19 ,   Indeed ,   Rejected   , NULL 
 CAND-9510 ,POS-224,Marketing, 2025-11-19 ,"""""""""""Indeed""""""""""", Rejected   ,2025-11-19
 CAND-9512  , POS-224 ,"""""""""""""""""""Marketing""""""""""""""",  ,"""""""""""Company""""Website""""""""""","""""""""""""""REJECTED""""""", NULL 
"""CAND--9513""",  POS-224   ,    marketing    ,  ,Indeed,"""""""Rejected""""""""""""""", NULL 
 CAND-9514   ,   POS-224 ,   marketing   ,"""""""""""2025--12--15""""""""""","""""""indeed""""""""""",Applied,"""""""2025--12--15"""""""
"""""""""""cand--9515""""""""""", POS-224 ,  Marketing   , 2025-12-15   ,   company website  ,Screened,
CAND-9516,   POS-224   ,   Marketing  ,2025-12-15,Indeed,Interview 1, 2025-12-25  
 CAND-9516   , POS-224  , Marketing   ,2025-12-15,Indeed, Interview 1 ,   2025-12-25   
"""""""""""""""CAND--9517""""""","""POS--224""",  Marketing  ,"""""""2025--12--15""""""", LinkedIn , INTERVIEW 2   ,   2025-12-30 
,POS-224,   Marketing  ,   2025-12-15  ,,    HIRED    ,   2026-01-12  
CAND-9520,   POS-224  ,"""marketing""",2025-12-21,    Employee Referral   ,applied,  2025-12-21  
CAND-9521,  ,Marketing,   2025-12-21 , Job Fair ,  Screened , 2025-12-24   
"""""""CAND--9522""""""","""""""""""""""POS--224""""""""""","""""""Marketing""""""", NULL ,#N/A, interview 1   ,
CAND-9523,    POS-224   ,"""""""Marketing""""""""""""""","""""""""""""""""""2025--12--21""""""""""""""",LinkedIn,   Interview 2   ,   2026-01-02  
  CAND-9523   ,POS-224,Marketing,   2025-12-21 ,  LinkedIn ,interview 2,2026-01-02
 CAND-9524  ,   POS-224   ,  Marketing   ,2025-12-21,"""""""""""""""Employee""""Referral""""""""""""""",Offer,  2026-01-09   
 CAND-9526   , POS-224  ,   Marketing ,2025-11-26,   Indeed   ,"""""""""""""""Applied""""""",  
  CAND-9527 , POS-224  ,"""""""Marketing""""""","""""""2025--11--26""""""",    EMPLOYEE REFERRAL   , SCREENED  ,2025-11-28
CAND-9528,"""""""""""""""""""pos--224""""""""""""""""""","""Marketing""",2025-11-26, Job Fair ,  ,  2025-11-30   
   CAND-9529  ,"""POS--224""", NULL ,  2025-11-26   ,company website, INTERVIEW 2 , 2025-12-07 
   CAND-9530 ,pos-224,,#N/A,"""""""""""""""Employee""""Referral""""""""""", Offer ,2025-12-13
 CAND-9531  ,  POS-224 ,Marketing,2025-11-26, Indeed ,   hired , 2025-12-17  
CAND-9532,  ,"""marketing""",   2026-01-24 ,   COMPANY WEBSITE  ,REJECTED, 2026-01-24   
  CAND-9533  ,  POS-224   ,  Marketing  ,2026-01-17, INDEED   ,#N/A, 2026-01-17   
  CAND-9534  ,   POS-224   ,  MARKETING  , 2026-01-17 , Indeed  ,  Screened ,"""""""""""""""2026--01--23"""""""""""""""
 CAND-9535 ,"""POS--224""",#N/A, 2026-01-17  , INDEED ,   Interview 1 ,   2026-01-29 
 cand-9536 , POS-224  , NULL , 2026-01-17  ,  Employee Referral ,Interview 2,"""""""""""""""2026--02--05"""""""""""""""
 CAND-9537  ,POS-224,   Marketing , NULL , Employee Referral  ,"""Rejected""", 2026-02-08   
CAND-9538,"""""""POS--225""""""""""", IT  ,  2025-12-13   , linkedin   ,"""""""""""""""APPLIED""""""""""", NULL 
 CAND-9539  ,POS-225,,2025-12-13,  INDEED   ,  Screened  ,"""2025--12--20"""
"""""""""""CAND--9540""""""""""""""",   POS-225  ,IT, 2025-12-13   ,"""""""Company""""Website""""""""""",N/A,2025-12-26
  CAND-9541  , POS-225 ,"""""""IT""""""""""""""",2025-12-25, Job Fair  ,  ,   2025-12-25  
 NULL ,   POS-225   ,"""""""""""""""it""""""""""", 2025-12-25 ,   linkedin ,   SCREENED ,2025-12-30
"""""""""""CAND--9543""""""", NULL ,  IT  , 2025-12-25   , Company Website ,#N/A,   2026-01-06 
   cand-9544 ,    POS-225   ,    IT   ,  2025-12-10 ,  Company Website   ,    Applied   ,2025-12-10
"""""""CAND--9544""""""""""","""POS--225""",   it ,"""2025--12--10""",Company Website,Applied,2025-12-10
   CAND-9546   ,POS-225,   IT   , 2026-02-02 ,   Indeed  ,  Applied ,2026-02-02
  CAND-9547 , NULL ,"""""""""""IT""""""""""",2026-02-02,Company Website,   Screened  ,  2026-02-05   
CAND-9547,"""""""POS--225""""""""""""""",   IT   ,   2026-02-02   ,   Company Website   , Screened  ,2026-02-05
N/A,    POS-225    ,"""""""""""""""""""it""""""""""""""",N/A,  ,   Applied   ,   2026-01-18  
 CAND-9550 ,   POS-225 ,IT, 2026-01-18 ,"""""""""""""""INDEED""""""""""",,  2026-01-23   
 CAND-9551  , POS-225   , IT   ,"""""""""""""""2026--01--18""""""""""""""",,   Interview 1 ,  2026-01-30   
"""""""""""""""CAND--9552""""""",  POS-225  ,    IT    ,   2026-01-18  ,    Indeed   ,  Rejected  ,   2026-02-03 
"""""""CAND--9553""""""","""""""POS--225""""""",   it  , NULL ,"""""""""""Employee""""Referral""""""""""",  Applied ,   2025-12-09 
 CAND-9554 ,#N/A, IT   , 2025-12-09   ,  INDEED   ,  SCREENED ,    2025-12-13  
"""""""""""""""CAND--9555""""""""""""""",POS-225, it   ,#N/A,"""""""""""""""Company""""Website""""""""""","""""""""""INTERVIEW""""1""""""""""""""", 2025-12-20 
,POS-225,IT,    2025-12-09    ,JOB FAIR,   rejected , 2025-12-22   
CAND-9556,   POS-225 ,IT,  2025-12-09  , JOB FAIR , Rejected  ,2025-12-22
"""""""""""""""CAND--9558""""""","""""""pos--225""""""", IT ,  2026-02-01  ,   LinkedIn ,Screened,  2026-02-07    
 CAND-9559  ,"""POS--225""",  it ,   2026-02-01   ,   Indeed  ,Interview 1,"""2026--02--12"""
cand-9560,   POS-225   ,    IT  ,  2026-02-01 ,"""linkedin""",Interview 2,   2026-02-18  
   CAND-9560 ,   POS-225   ,it,  2026-02-01 , LinkedIn  ,"""Interview""""2""", 2026-02-18  
  CAND-9562   ,  POS-225   ,IT,"""""""""""""""2026--02--01""""""""""",   LINKEDIN   , Hired  ,   2026-02-24  
 CAND-9563 ,   POS-225   ,"""""""IT""""""""""""""",   2025-12-15   ,LinkedIn,   Applied  ,  2025-12-15  
  ,  POS-225  ,  IT  ,N/A,  indeed ,N/A,"""2025--12--20"""
 CAND-9565   ,  POS-225  ,  IT   ,  2026-01-27   , LinkedIn   ,  Applied   ,2026-01-27
"""""""""""""""""""CAND--9566""""""""""",N/A,"""IT""",2026-01-27,  Company Website  , Rejected ,2026-02-02
 CAND-9567 , NULL ,   IT  , 2025-12-13  , LinkedIn   ,"""""""""""APPLIED""""""""""""""",
"""""""""""""""CAND--9567""""""""""", POS-225   ,  IT  ,   2025-12-13   ,"""LinkedIn""",   Applied  , 2025-12-13   
"""""""""""""""""""CAND--9569""""""""""""""",   pos-225   ,#N/A,2025-12-13,    Employee Referral   ,    Rejected  ,   2025-12-23 
  cand-9570  ,   pos-225 ,   IT   ,  2025-12-30  ,LinkedIn,   Applied   ,2025-12-30
"""CAND--9571""", pos-225 ,  IT   ,N/A,  INDEED ,N/A,N/A
   CAND-9572 , POS-225 ,IT,"""""""2025--12--30""""""""""",    LinkedIn  ,Interview 1, 2026-01-10   
CAND-9572,  pos-225   ,"""""""""""IT""""""""""""""",   2025-12-30  ,LinkedIn,Interview 1,2026-01-10
    CAND-9574   ,"""""""""""POS--225""""""",IT,"""2026--01--27""", Employee Referral , Applied   ,   2026-01-27   
 CAND-9575  ,"""POS--225""",   IT ,  2026-01-27   ,"""""""""""LinkedIn""""""""""","""""""""""SCREENED""""""",
"""""""""""""""CAND--9576""""""",#N/A,   IT  , 2026-01-27   , Indeed  , Rejected  ,
  CAND-9577   , pos-225   ,   IT   ,   2026-01-27  ,"""""""""""""""LINKEDIN""""""""""",    applied   ,  2026-01-27  
"""CAND--9578""",  POS-225    ,   IT  ,  2026-01-27   ,  Company Website   ,   Screened  ,2026-02-02
   CAND-9579   ,,it,  2026-01-27   ,"""""""""""""""Company""""Website""""""""""""""","""interview""""1""",2026-02-06
CAND-9579,POS-225,IT,   2026-01-27   ,   company website   ,   Interview 1   ,  2026-02-06   
 CAND-9581  , POS-225  , IT ,   2026-01-27 ,COMPANY WEBSITE,  Offer  ,  
CAND-9582,POS-225,  IT  ,   2026-01-27 ,   employee referral  ,Hired,"""2026--02--15"""
  CAND-9583 ,"""""""POS--225""""""",it,2025-12-13, Employee Referral ,   REJECTED  , 2025-12-13 
  CAND-9583   ,   POS-225  ,IT,   2025-12-13  ,"""""""Employee""""Referral""""""", rejected  , 2025-12-13   
  CAND-9585  ,   POS-226   ,   QC ,   2025-12-27 ,Company Website,  Screened  ,"""""""2025--12--29"""""""""""""""
"""""""""""""""CAND--9586""""""""""", POS-226   ,  QC  ,  ,Indeed,  ,  2026-01-03 
"""""""CAND--9587""""""""""",  POS-226  ,    QC   ,,  ,   INTERVIEW 2   ,  2026-01-09  
"""CAND--9587""",POS-226,QC,2025-12-27,  LINKEDIN  ,   Interview 2   ,2026-01-09
"""""""""""CAND--9589""""""""""""""",  POS-226  ,   QC  ,  2025-11-08 ,#N/A, NULL ,"""""""""""2025--11--08"""""""
cand-9590,  ,qc,   2025-12-11 ,"""EMPLOYEE""""REFERRAL""",   Rejected  ,  2025-12-11   
 CAND-9591   ,"""""""""""""""""""POS--226""""""""""""""""""","""""""""""QC""""""""""""""",#N/A, Indeed ,  Applied ,  2025-11-23   
   CAND-9591 ,   POS-226  , QC  , 2025-11-23  ,"""Indeed""",   Applied   ,  2025-11-23   
  CAND-9593   ,N/A,   QC    ,  2025-11-26  ,LinkedIn,Applied,"""""""2025--11--26"""""""
 CAND-9594   ,    POS-226   ,   QC ,2025-11-26,"""company""""website""",Screened, 2025-11-29 
   CAND-9595  ,   pos-226   , QC  ,   2025-11-26  ,   INDEED  ,Interview 1,"""""""""""""""2025--12--01"""""""""""
   CAND-9595   , pos-226   ,  qc   ,  2025-11-26  ,Indeed,"""""""""""Interview""""1""""""", 2025-12-01   
"""""""CAND--9597""""""","""POS--226""",   QC  ,2026-01-27,"""""""Indeed""""""",  , 2026-01-27  
N/A,   pos-226 ,   QC   ,2026-01-27,"""employee""""referral""",   screened  ,2026-01-31
CAND-9599,  POS-226 ,"""""""""""""""QC""""""",#N/A,  ,"""""""Interview""""1""""""""""",    2026-02-04  
   CAND-9600   ,  ,   QC  , 2026-01-27 ,   Employee Referral  ,    Interview 2  ,  2026-02-09  
 CAND-9601  ,   POS-226  ,  QC  ,"""""""2026--01--27""""""",   Indeed   ,  OFFER   ,  2026-02-11   
 CAND-9602  ,"""pos--226""",   QC    ,   2026-01-27   ,  LINKEDIN   ,"""""""""""""""""""Hired""""""""""""""""""",2026-02-18
CAND-9603, POS-226 ,"""QC""","""""""""""""""""""2025--12--20""""""""""",Job Fair,    Applied   ,   2025-12-20   
   CAND-9604    ,,N/A,   2025-12-20   ,"""""""""""""""""""JOB""""FAIR""""""""""","""""""Screened""""""""""",   2025-12-23  
CAND-9604,"""""""""""POS--226""""""","""""""QC""""""",2025-12-20,"""""""job""""fair""""""""""",SCREENED,"""""""""""""""2025--12--23"""""""""""
  CAND-9606  , pos-226   ,   QC  ,2025-12-20,Job Fair, NULL ,  2025-12-29   
,   POS-226    ,qc,,   Employee Referral    ,   Applied  ,2025-11-14
   cand-9608    ,  ,#N/A,  2025-11-14   ,   Job Fair  ,Screened,  
  CAND-9608   ,   pos-226 ,"""QC""",   2025-11-14  ,"""""""""""Job""""Fair""""""""""",  Screened   ,  2025-11-19   
 cand-9610   ,   POS-226    ,QC, 2025-11-14 ,  ,"""""""Interview""""2""""""""""",  2025-11-24    
CAND-9611,POS-226,  ,  2025-11-14   ,  COMPANY WEBSITE   , Offer  ,   2025-11-30   
cand-9612,   pos-226  ,QC,   2025-11-14   ,JOB FAIR,  Hired  , 2025-12-06  
   CAND-9613   ,  POS-226  ,  QC  ,2025-10-25,Company Website, Applied ,"""2025--10--25"""
CAND-9613,"""""""""""""""pos--226""""""""""", qc   , 2025-10-25 ,  Company Website   , Applied  ,2025-10-25
"""""""""""CAND--9615""""""",POS-226,   QC  , NULL ,  EMPLOYEE REFERRAL  , REJECTED   ,  2025-11-05  
CAND-9616, NULL ,  qc  ,   2025-11-21    ,  company website  , NULL ,    2025-11-21  
   CAND-9617  ,POS-226,   QC   ,2025-11-21,   Company Website  ,   Screened  ,2025-11-23
N/A,    POS-226   ,#N/A,"""""""""""""""2025--11--21""""""",  LinkedIn ,   Interview 1  , 2025-11-30 
    CAND-9619   ,    POS-226  ,"""QC""",N/A,   LinkedIn   ,Interview 2,   2025-12-07   
CAND-9620,"""POS--226""","""""""""""""""qc""""""""""",2025-11-21,  EMPLOYEE REFERRAL   , NULL ,  2025-12-11  
    CAND-9621   , POS-226   ,   QC   ,2025-11-21,   Company Website  ,Hired,   2025-12-14 
CAND-9622,   pos-226  , QC  ,  2025-12-18 ,   company website  ,    Applied   ,"""2025--12--18"""
   cand-9623  , POS-226   , qc ,"""""""""""2025--12--18""""""""""""""", Company Website , Screened   , 2025-12-22 
  , POS-226   ,#N/A,   2025-12-18 ,LinkedIn,Rejected,2025-12-25
   CAND-9625   ,POS-226,#N/A,2026-01-13,"""""""EMPLOYEE""""REFERRAL""""""""""""""", Rejected   , 2026-01-13 
 CAND-9626   ,POS-226,  QC ,2026-01-15,Company Website,  Applied   ,  2026-01-15   
"""""""""""""""CAND--9627""""""",   POS-226  ,"""QC""", 2026-01-15  ,  EMPLOYEE REFERRAL  ,"""Screened""",2026-01-20
CAND-9628,  POS-226    ,   QC    ,#N/A,   EMPLOYEE REFERRAL ,"""Interview""""1""",  2026-01-24  
"""""""""""""""CAND--9629""""""""""""""",N/A,  QC   , 2026-01-15  ,"""Job""""Fair""",   Interview 2 , 2026-01-29 
"""cand--9630""", POS-226   ,  QC  ,"""2026--01--15""","""""""Indeed""""""", NULL ,"""""""""""""""2026--01--31"""""""""""""""
"""""""CAND--9631""""""""""",,QC,"""""""""""""""2025--12--11""""""""""""""""""", Job Fair   , rejected  ,
#N/A,  POS-226   , qc   ,   2026-01-17  ,  JOB FAIR  ,applied,"""""""2026--01--17"""""""""""
   CAND-9633 ,"""POS--226""",N/A,,"""""""""""Employee""""Referral""""""""""","""""""""""""""Screened""""""",   2026-01-23   
